mode,sample,label,level_numeric,n_reads_sub,n_reads_orig,n_sites_compared,r_shannon_profile,r_pi_profile,r_minor_af_spectrum,mean_shannon_sub,mean_shannon_orig,delta_mean_shannon,mean_pi_sub,mean_pi_orig,delta_mean_pi,mean_abs_diff_minor_af,n_variable_sites_orig_1pct,n_variable_sites_sub_1pct,variable_site_recall_1pct,variable_site_precision_1pct,n_variable_sites_orig_2pct,n_variable_sites_sub_2pct,variable_site_recall_2pct,variable_site_precision_2pct,n_variable_sites_orig_5pct,n_variable_sites_sub_5pct,variable_site_recall_5pct,variable_site_precision_5pct,n_variable_sites_orig_20pct,n_variable_sites_sub_20pct,variable_site_recall_20pct,variable_site_precision_20pct
percent,barcode54,40pct,40.0,9174,22851,1160,0.9956723861807616,0.997563164594654,0.9985740899406653,0.09448160749481924,0.09715733447034565,-0.002675726975526413,0.02564701950825635,0.02645273603421419,-0.0008057165259578412,0.0008128470209536997,280,271,0.9464285714285714,0.977859778597786,165,163,0.9696969696969697,0.9815950920245399,64,61,0.953125,1.0,6,6,1.0,1.0
percent,barcode54,5pct,5.0,1159,22851,1152,0.9769213084592149,0.9853580739800276,0.9910449723071308,0.09502891765579626,0.09777555113771386,-0.0027466334819176014,0.02632853273233923,0.026623080889152648,-0.00029454815681341853,0.0021386786608594355,280,287,0.9,0.8780487804878049,165,167,0.9272727272727272,0.9161676646706587,64,67,0.96875,0.9253731343283582,6,6,1.0,1.0
percent,barcode55,0p5pct,0.5,251,48266,1145,0.9359935442253237,0.9779347805826714,0.9915523168787126,0.05510265167272706,0.06746959486191399,-0.012366943189186935,0.01652466581206504,0.01808391837815042,-0.0015592525660853805,0.0032604754132627193,120,133,0.7583333333333333,0.6842105263157895,51,59,0.8235294117647058,0.711864406779661,23,24,0.9565217391304348,0.9166666666666666,17,14,0.8235294117647058,1.0
percent,barcode55,10pct,10.0,4942,48266,1188,0.959046223142148,0.9555112127035983,0.9793282380428909,0.06900173249625069,0.06767698202548601,0.0013247504707646768,0.019325253118117686,0.018148967865836755,0.0011762852522809314,0.0014951214959181382,133,136,0.924812030075188,0.9044117647058824,57,68,0.9824561403508771,0.8235294117647058,24,29,0.9583333333333334,0.7931034482758621,17,17,1.0,1.0
percent,barcode55,1pct,1.0,502,48266,1159,0.9163331210999835,0.8645066884640144,0.9317737270968478,0.06205385369358239,0.06777702837229314,-0.005723174678710752,0.01887699242627959,0.0181742365403038,0.0007027558859757886,0.0034268410908436034,123,161,0.8373983739837398,0.639751552795031,54,58,0.8148148148148148,0.7586206896551724,24,26,0.9583333333333334,0.8846153846153846,17,17,0.8235294117647058,0.8235294117647058
percent,barcode55,20pct,20.0,9825,48266,1188,0.9787438878018156,0.9820943863032425,0.9913511910174646,0.06765278150578856,0.06767698202548601,-2.4200519697453737e-05,0.01856357062005829,0.018148967865836755,0.00041460275422153595,0.0009882427225661873,133,129,0.9172932330827067,0.9457364341085271,57,56,0.9473684210526315,0.9642857142857143,24,28,0.9583333333333334,0.8214285714285714,17,17,1.0,1.0
percent,barcode55,2pct,2.0,989,48266,1163,0.933014916509572,0.9260741495261833,0.9478576692862242,0.06455356854632213,0.06795509401954707,-0.003401525473224934,0.01889694402746403,0.0182270088663737,0.0006699351610903286,0.0026900878807382175,125,141,0.864,0.7659574468085106,55,56,0.8363636363636363,0.8214285714285714,24,28,0.9583333333333334,0.8214285714285714,17,19,1.0,0.8947368421052632
percent,barcode55,40pct,40.0,19424,48266,1188,0.9922448163967098,0.996154540978705,0.9986792410950849,0.06768791550076063,0.06767698202548601,1.0933475274615967e-05,0.018292008490934354,0.018148967865836755,0.0001430406250975992,0.0005473536609311808,133,132,0.9473684210526315,0.9545454545454546,57,59,0.9649122807017544,0.9322033898305084,24,24,0.9583333333333334,0.9583333333333334,17,17,1.0,1.0
percent,barcode55,5pct,5.0,2494,48266,1188,0.9362502718305605,0.9126012139525849,0.9573534773886855,0.06876817746650271,0.06767698202548601,0.0010911954410166985,0.019798638812742245,0.018148967865836755,0.0016496709469054904,0.0021063813445974656,133,147,0.8721804511278195,0.7891156462585034,57,70,0.9649122807017544,0.7857142857142857,24,28,0.9583333333333334,0.8214285714285714,17,20,1.0,0.85
percent,barcode57,0p5pct,0.5,87,17108,1128,0.9307143075048999,0.9492019191098939,0.9604842685333054,0.12757015682158745,0.13316781845462933,-0.005597661633041873,0.044266974838730475,0.04092521128155691,0.003341763557173562,0.008715635678567833,342,536,0.9415204678362573,0.6007462686567164,234,306,0.9230769230769231,0.7058823529411765,123,140,0.9024390243902439,0.7928571428571428,14,15,1.0,0.9333333333333333
percent,barcode57,10pct,10.0,1709,17108,1271,0.9777414754162781,0.9808883137084558,0.9763652877914012,0.1514817737951361,0.1497799277597474,0.0017018460353886988,0.050322629807214796,0.047797356410212655,0.002525273397002141,0.004649473031216967,428,442,0.9369158878504673,0.9072398190045249,294,327,0.9795918367346939,0.8807339449541285,160,165,0.9625,0.9333333333333333,28,31,1.0,0.9032258064516129
percent,barcode57,1pct,1.0,179,17108,1208,0.8649099692719361,0.8739240196335739,0.9132358329975994,0.11223184994747591,0.1425303970180504,-0.030298547070574486,0.03763868280451779,0.04434466337028883,-0.0067059805657710345,0.007972142416393114,395,405,0.789873417721519,0.7703703703703704,272,245,0.7757352941176471,0.8612244897959184,143,119,0.7692307692307693,0.9243697478991597,19,18,0.8421052631578947,0.8888888888888888
percent,barcode57,20pct,20.0,3462,17108,1271,0.9899474944551534,0.9931637224971172,0.9948131045237449,0.1486431952676076,0.1497799277597474,-0.0011367324921398025,0.04822425618153181,0.047797356410212655,0.0004268997713191558,0.0023539894847637525,428,439,0.955607476635514,0.9316628701594533,294,317,0.9863945578231292,0.9148264984227129,160,164,0.9875,0.9634146341463414,28,29,1.0,0.9655172413793104
percent,barcode57,2pct,2.0,358,17108,1211,0.9282628518533271,0.944485839696287,0.9635081820964115,0.13428512383772787,0.14303759783279268,-0.008752473995064819,0.044995038141638494,0.044511654074603266,0.00048338406703522796,0.006352824160660217,398,402,0.8542713567839196,0.845771144278607,273,272,0.8827838827838828,0.8860294117647058,144,150,0.9236111111111112,0.8866666666666667,19,20,0.9473684210526315,0.9
percent,barcode57,40pct,40.0,6853,17108,1271,0.9959477758542297,0.9973969506322669,0.9971785449001976,0.14909128480084963,0.1497799277597474,-0.0006886429588977838,0.04788162832952769,0.047797356410212655,8.427191931503764e-05,0.0015297837248800243,428,435,0.9789719626168224,0.9632183908045977,294,303,0.9931972789115646,0.9636963696369637,160,165,0.99375,0.9636363636363636,28,28,1.0,1.0
percent,barcode57,5pct,5.0,847,17108,1271,0.9574568326911188,0.963530898497902,0.9616384052452669,0.14408844525336906,0.1497799277597474,-0.005691482506378354,0.04838833299740038,0.047797356410212655,0.0005909765871877221,0.005470977740638592,428,438,0.8925233644859814,0.8721461187214612,294,300,0.9319727891156463,0.9133333333333333,160,162,0.91875,0.9074074074074074,28,27,0.9642857142857143,1.0
percent,barcode58,0p5pct,0.5,136,25975,1128,0.90087659898364,0.9444086480864158,0.9721380456208829,0.07132937451218846,0.08929243654048664,-0.017963062028298185,0.021517865636248332,0.02406406479203844,-0.002546199155790109,0.005169441614775147,245,227,0.726530612244898,0.7841409691629956,135,141,0.8074074074074075,0.7730496453900709,44,34,0.7272727272727273,0.9411764705882353,7,8,1.0,0.875
percent,barcode58,10pct,10.0,2645,25975,1210,0.972588933346567,0.9761807957542252,0.9837052773171086,0.10179846676990621,0.10028254342964286,0.0015159233402633476,0.029286461798745073,0.027795672347771472,0.0014907894509736015,0.0021695042222294202,299,320,0.9498327759197325,0.8875,170,178,0.9529411764705882,0.9101123595505618,63,69,0.9523809523809523,0.8695652173913043,7,9,1.0,0.7777777777777778
percent,barcode58,1pct,1.0,264,25975,1210,0.7797360218256685,0.7726959697065086,0.8699889435146894,0.07453668653192963,0.10028254342964286,-0.025745856897713235,0.023168455153596345,0.027795672347771472,-0.004627217194175127,0.0063695101509741595,299,254,0.6956521739130435,0.8188976377952756,170,135,0.7,0.8814814814814815,63,43,0.5714285714285714,0.8372093023255814,7,16,1.0,0.4375
percent,barcode58,20pct,20.0,5167,25975,1210,0.9870225894035172,0.9904189677481445,0.994668010302616,0.10142303401918994,0.10028254342964286,0.0011404905895470718,0.02860135933182358,0.027795672347771472,0.0008056869840521071,0.0013317420092047905,299,311,0.9464882943143813,0.909967845659164,170,173,0.9411764705882353,0.9248554913294798,63,65,1.0,0.9692307692307692,7,7,1.0,1.0
percent,barcode58,2pct,2.0,519,25975,1210,0.9136752865960326,0.9096873393363293,0.9260346205137054,0.0934242071791754,0.10028254342964286,-0.006858336250467459,0.02936269240648743,0.027795672347771472,0.001567020058715958,0.004921080435463569,299,307,0.8394648829431438,0.8175895765472313,170,183,0.8941176470588236,0.8306010928961749,63,72,0.9206349206349206,0.8055555555555556,7,15,1.0,0.4666666666666667
percent,barcode58,40pct,40.0,10237,25975,1210,0.9946382184379909,0.9961489097137429,0.9979156672204289,0.09844983013574886,0.10028254342964286,-0.001832713293894006,0.027225281284056733,0.027795672347771472,-0.0005703910637147383,0.0008621888005483756,299,304,0.9632107023411371,0.9473684210526315,170,166,0.9411764705882353,0.963855421686747,63,60,0.9523809523809523,1.0,7,7,1.0,1.0
percent,barcode58,5pct,5.0,1364,25975,1210,0.9223901747363217,0.9308208326840938,0.9635229254287562,0.0960367006710819,0.10028254342964286,-0.004245842758560964,0.028184546489750766,0.027795672347771472,0.00038887414197929376,0.0032692122642277686,299,293,0.8762541806020067,0.89419795221843,170,178,0.9176470588235294,0.8764044943820225,63,67,0.8888888888888888,0.835820895522388,7,10,1.0,0.7
percent,barcode59,0p5pct,0.5,89,18496,1083,0.9209932126152057,0.9601457145788631,0.9788532409836381,0.07760750107347315,0.10700112031165014,-0.029393619238176988,0.026468940629328506,0.03253283537004234,-0.006063894740713834,0.007594504420409553,244,402,0.8114754098360656,0.4925373134328358,157,161,0.7579617834394905,0.7391304347826086,86,46,0.4883720930232558,0.9130434782608695,23,23,1.0,1.0
percent,barcode59,10pct,10.0,1792,18496,1128,0.9938185556886777,0.9969615736309884,0.9982255199694658,0.10564543317332407,0.10744855040703918,-0.0018031172337151097,0.03263654958176996,0.03289066640751673,-0.00025411682574676825,0.001817045356925555,254,273,0.9606299212598425,0.8937728937728938,166,162,0.9337349397590361,0.9567901234567902,91,90,0.9560439560439561,0.9666666666666667,25,24,0.96,1.0
percent,barcode59,1pct,1.0,186,18496,1128,0.915531620076809,0.9139447421325543,0.9562753039622953,0.0764346148865622,0.10744855040703918,-0.031013935520476987,0.025571672228818336,0.03289066640751673,-0.007318994178698392,0.007459863795080493,254,270,0.7598425196850394,0.7148148148148148,166,123,0.6506024096385542,0.8780487804878049,91,38,0.3956043956043956,0.9473684210526315,25,26,1.0,0.9615384615384616
percent,barcode59,20pct,20.0,3565,18496,1128,0.9964989719330257,0.9983360964970688,0.9991945538222103,0.10677097596610413,0.10744855040703918,-0.0006775744409350526,0.03292782918892285,0.03289066640751673,3.716278140612067e-05,0.001102012491354071,254,258,0.9566929133858267,0.9418604651162791,166,166,0.9819277108433735,0.9819277108433735,91,94,0.989010989010989,0.9574468085106383,25,24,0.96,1.0
percent,barcode59,2pct,2.0,360,18496,1128,0.9686003795225735,0.9774235607846816,0.9826681539401211,0.09867954662490636,0.10744855040703918,-0.008769003782132828,0.03187118131049183,0.03289066640751673,-0.0010194850970248956,0.004057981839452788,254,263,0.8700787401574803,0.8403041825095057,166,163,0.8975903614457831,0.9141104294478528,91,91,0.8791208791208791,0.8791208791208791,25,25,1.0,1.0
percent,barcode59,40pct,40.0,7321,18496,1128,0.9991198056991396,0.9996010295728742,0.9997094096970373,0.10599407302308787,0.10744855040703918,-0.0014544773839513109,0.0324848545164826,0.03289066640751673,-0.0004058118910341274,0.0006951005272374355,254,249,0.9566929133858267,0.9759036144578314,166,163,0.9759036144578314,0.9938650306748467,91,90,0.978021978021978,0.9888888888888889,25,24,0.96,1.0
percent,barcode59,5pct,5.0,944,18496,1128,0.987358983170443,0.9929821803642158,0.9959790765567788,0.10433966163190646,0.10744855040703918,-0.003108888775132726,0.03272313141462585,0.03289066640751673,-0.0001675349928908776,0.002426320266926814,254,276,0.937007874015748,0.8623188405797102,166,175,0.9337349397590361,0.8857142857142857,91,89,0.9010989010989011,0.9213483146067416,25,24,0.96,1.0
percent,barcode60,0p5pct,0.5,132,23591,1128,0.8386972690238123,0.8753249943600775,0.919911468815725,0.07572308392410164,0.08337497205420641,-0.00765188813010477,0.022020952602947404,0.021277178650833704,0.0007437739521137,0.005637729425902345,224,260,0.7589285714285714,0.6538461538461539,131,153,0.8015267175572519,0.6862745098039216,41,48,0.7804878048780488,0.6666666666666666,2,2,1.0,1.0
percent,barcode60,10pct,10.0,2384,23591,1129,0.9891347510157457,0.9939522878236777,0.996537479364072,0.0824847085523812,0.08330112354042943,-0.000816414988048228,0.021365159204361134,0.021258332611284694,0.00010682659307643949,0.00115966648829226,224,243,0.9285714285714286,0.8559670781893004,131,131,0.9541984732824428,0.9541984732824428,41,42,1.0,0.9761904761904762,2,2,1.0,1.0
percent,barcode60,1pct,1.0,229,23591,1128,0.9072498970876508,0.9385346605134363,0.9620262937978257,0.07402816325206497,0.08337497205420641,-0.009346808802141435,0.02043789406067228,0.021277178650833704,-0.0008392845901614224,0.0038091609819092018,224,242,0.8214285714285714,0.7603305785123967,131,128,0.7709923664122137,0.7890625,41,35,0.7804878048780488,0.9142857142857143,2,2,1.0,1.0
percent,barcode60,20pct,20.0,4766,23591,1129,0.9943682724961381,0.9969698554030875,0.9983981387219342,0.0829526640917281,0.08330112354042943,-0.0003484594487013215,0.021301163932685815,0.021258332611284694,4.2831321401121114e-05,0.0007977147558339713,224,226,0.9464285714285714,0.9380530973451328,131,131,0.9618320610687023,0.9618320610687023,41,42,1.0,0.9761904761904762,2,2,1.0,1.0
percent,barcode60,2pct,2.0,437,23591,1128,0.9494374728295901,0.9691661038385456,0.9795198383097096,0.08100435181669126,0.08337497205420641,-0.0023706202375151503,0.021913176148786077,0.021277178650833704,0.000635997497952373,0.002818603742612291,224,261,0.875,0.7509578544061303,131,146,0.9007633587786259,0.8082191780821918,41,41,0.926829268292683,0.926829268292683,2,2,1.0,1.0
percent,barcode60,40pct,40.0,9530,23591,1129,0.9975350997266164,0.9984721508600246,0.9989671547453394,0.08145704925557304,0.08330112354042943,-0.0018440742848563896,0.0206749149277867,0.021258332611284694,-0.0005834176834979936,0.0006152492303989023,224,219,0.9508928571428571,0.9726027397260274,131,123,0.9312977099236641,0.991869918699187,41,39,0.9512195121951219,1.0,2,2,1.0,1.0
percent,barcode60,5pct,5.0,1143,23591,1129,0.9793353351238739,0.9884075574605473,0.9930618766927879,0.0822315880933999,0.08330112354042943,-0.0010695354470295348,0.021581234410595364,0.021258332611284694,0.0003229017993106702,0.001659209526924361,224,239,0.9017857142857143,0.8451882845188284,131,132,0.9236641221374046,0.9166666666666666,41,43,0.975609756097561,0.9302325581395349,2,2,1.0,1.0
percent,barcode61,0p5pct,0.5,133,27316,1093,0.806770348495283,0.8794558343562694,0.9366285740880728,0.05783785843527554,0.07403916150325843,-0.01620130306798289,0.015694625333722893,0.018096481557395995,-0.0024018562236731017,0.0049193560178769176,179,181,0.5977653631284916,0.5911602209944752,91,76,0.6043956043956044,0.7236842105263158,19,8,0.3157894736842105,0.75,2,2,1.0,1.0
percent,barcode61,10pct,10.0,2773,27316,1191,0.8639760304375562,0.7636523566861256,0.8274475604621075,0.07393038074399533,0.07923722951613935,-0.005306848772144018,0.01974078802118424,0.019617235094497212,0.0001235529266870282,0.002412929465726455,223,208,0.8430493273542601,0.9038461538461539,109,110,0.8715596330275229,0.8636363636363636,22,24,0.8181818181818182,0.75,2,5,1.0,0.4
percent,barcode61,1pct,1.0,267,27316,1121,0.8249787618298624,0.8413499632001611,0.8997987899013016,0.06349756572328755,0.07675123461795233,-0.013253668894664783,0.016596548141171057,0.01880405497705609,-0.0022075068358850328,0.0038783150010920325,197,202,0.7258883248730964,0.7079207920792079,98,76,0.6224489795918368,0.8026315789473685,19,7,0.3157894736842105,0.8571428571428571,2,3,1.0,0.6666666666666666
percent,barcode61,20pct,20.0,5467,27316,1209,0.8442759284010134,0.7427560923343665,0.7741950158803207,0.07854469642208063,0.08297718876001904,-0.00443249233793841,0.021814368617016366,0.021643756493565577,0.00017061212345078833,0.0030382442821536627,233,225,0.8927038626609443,0.9244444444444444,119,121,0.8907563025210085,0.8760330578512396,32,32,0.8125,0.8125,3,8,0.6666666666666666,0.25
percent,barcode61,2pct,2.0,559,27316,1162,0.8089940304624114,0.8267378765225839,0.89921377412656,0.06412043198743113,0.07898280508899597,-0.014862373101564838,0.01656164918271219,0.019384160160815483,-0.002822510978103293,0.003490657026602346,216,180,0.6805555555555556,0.8166666666666667,103,78,0.6310679611650486,0.8333333333333334,19,13,0.2631578947368421,0.38461538461538464,2,3,1.0,0.6666666666666666
percent,barcode61,40pct,40.0,10883,27316,1210,0.8817298367881738,0.8101694917791751,0.8520229104289018,0.08064282926989787,0.08290861257096117,-0.0022657833010633066,0.021288585207919247,0.02162586909150478,-0.00033728388358553185,0.001962841763903233,233,235,0.9356223175965666,0.9276595744680851,119,122,0.9243697478991597,0.9016393442622951,32,30,0.84375,0.9,3,6,0.6666666666666666,0.3333333333333333
percent,barcode61,5pct,5.0,1384,27316,1181,0.8584526150624655,0.7718823241150851,0.8331412120845034,0.07414717058264955,0.0792739203536411,-0.005126749770991548,0.01983627123378955,0.019535307116525732,0.0003009641172638175,0.002840992016014078,221,220,0.8371040723981901,0.8409090909090909,107,112,0.8317757009345794,0.7946428571428571,20,25,0.85,0.68,2,5,1.0,0.4
percent,barcode62,0p5pct,0.5,164,30150,1206,0.8955256971510341,0.927464155458887,0.9633309044974563,0.08554577011483337,0.09656188449291443,-0.01101611437808106,0.028829562261868575,0.02793371730297578,0.0008958449588927948,0.006435009178813197,232,301,0.8017241379310345,0.6179401993355482,145,159,0.8344827586206897,0.7610062893081762,41,64,0.8536585365853658,0.546875,26,25,0.9615384615384616,1.0
percent,barcode62,10pct,10.0,3132,30150,1206,0.9813907713948687,0.9901275056393051,0.9952726950902817,0.09278959050865399,0.09656188449291443,-0.003772293984260447,0.027151342756298418,0.02793371730297578,-0.000782374546677362,0.001671139222532514,232,236,0.9353448275862069,0.9194915254237288,145,141,0.9103448275862069,0.9361702127659575,41,36,0.8536585365853658,0.9722222222222222,26,26,1.0,1.0
percent,barcode62,1pct,1.0,318,30150,1206,0.9377613467788044,0.963610132985507,0.9800150522235325,0.09052012692820595,0.09656188449291443,-0.006041757564708483,0.028712489671104704,0.02793371730297578,0.0007787723681289237,0.0046529752115289725,232,276,0.8318965517241379,0.6992753623188406,145,153,0.8551724137931035,0.8104575163398693,41,65,0.926829268292683,0.5846153846153846,26,25,0.9615384615384616,1.0
percent,barcode62,20pct,20.0,6049,30150,1206,0.9934583810935637,0.9967864408518993,0.9985829671536917,0.09610937155990439,0.09656188449291443,-0.00045251293301004636,0.027998555636515366,0.02793371730297578,6.483833353958593e-05,0.0011256521035590626,232,243,0.9655172413793104,0.9218106995884774,145,152,0.9724137931034482,0.9276315789473685,41,43,0.926829268292683,0.8837209302325582,26,26,1.0,1.0
percent,barcode62,2pct,2.0,639,30150,1206,0.9627022790388912,0.9812492160799727,0.9897492109792292,0.09447349514671087,0.09656188449291443,-0.002088389346203562,0.02911993211308631,0.02793371730297578,0.0011862148101105287,0.0033744990321366315,232,263,0.9008620689655172,0.7946768060836502,145,159,0.9172413793103448,0.8364779874213837,41,59,0.9512195121951219,0.6610169491525424,26,25,0.9615384615384616,1.0
percent,barcode62,40pct,40.0,12093,30150,1206,0.9974865313134099,0.9987985012737988,0.9995670696380996,0.09563431703280506,0.09656188449291443,-0.0009275674601093714,0.027714586838008193,0.02793371730297578,-0.00021913046496758667,0.0006655912884088378,232,241,0.9741379310344828,0.9377593360995851,145,143,0.9655172413793104,0.9790209790209791,41,40,0.9512195121951219,0.975,26,25,0.9615384615384616,1.0
percent,barcode62,5pct,5.0,1577,30150,1206,0.9739432364116192,0.9885874624439605,0.9933490532353114,0.08969282312351035,0.09656188449291443,-0.006869061369404086,0.026656710817040997,0.02793371730297578,-0.0012770064859347827,0.0023126279313969884,232,249,0.9181034482758621,0.8554216867469879,145,139,0.896551724137931,0.935251798561151,41,39,0.8536585365853658,0.8974358974358975,26,26,1.0,1.0
percent,barcode63,0p5pct,0.5,262,50480,1133,0.8722337364435013,0.9167809077531464,0.9620267592476769,0.0519833907523198,0.06392338604619943,-0.01193999529387963,0.014336135268638419,0.015700252038174912,-0.0013641167695364938,0.00356127010918776,137,151,0.7518248175182481,0.6821192052980133,73,52,0.5616438356164384,0.7884615384615384,14,16,0.8571428571428571,0.75,5,5,1.0,1.0
percent,barcode63,10pct,10.0,5140,50480,1158,0.9883374321503899,0.9952498815744169,0.9980891105789519,0.06454816864081095,0.0643401512030922,0.00020801743771875492,0.016149601442355183,0.015812659962989514,0.000336941479365669,0.0008321966677201305,145,159,0.9724137931034482,0.8867924528301887,75,84,0.9733333333333334,0.8690476190476191,14,14,1.0,1.0,5,5,1.0,1.0
percent,barcode63,1pct,1.0,523,50480,1158,0.8869061489214766,0.919258521920123,0.9601474298634964,0.05470785565986111,0.0643401512030922,-0.009632295543231084,0.014458137012577673,0.015812659962989514,-0.0013545229504118416,0.002857679325754934,145,135,0.696551724137931,0.7481481481481481,75,48,0.52,0.8125,14,15,0.8571428571428571,0.8,5,5,1.0,1.0
percent,barcode63,20pct,20.0,10184,50480,1158,0.9954419469109836,0.9982501020279975,0.9992876361197774,0.06377792966367607,0.0643401512030922,-0.0005622215394161245,0.015772601804413852,0.015812659962989514,-4.0058158575662084e-05,0.0004854593757400637,145,149,0.9655172413793104,0.9395973154362416,75,73,0.9466666666666667,0.9726027397260274,14,13,0.9285714285714286,1.0,5,5,1.0,1.0
percent,barcode63,2pct,2.0,1019,50480,1158,0.9570015112990728,0.9781486201056504,0.9883368360256504,0.06201034130771615,0.0643401512030922,-0.0023298098953760463,0.01601869420817613,0.015812659962989514,0.00020603424518661484,0.001813879782496793,145,168,0.8827586206896552,0.7619047619047619,75,77,0.8933333333333333,0.8701298701298701,14,16,0.8571428571428571,0.75,5,5,1.0,1.0
percent,barcode63,40pct,40.0,20186,50480,1159,0.9971790495343725,0.9986817804754426,0.999351293701598,0.06344635081982838,0.0642846376990343,-0.00083828687920591,0.015594535631687988,0.015799016598051645,-0.00020448096636365744,0.0003725600099056594,145,141,0.9517241379310345,0.9787234042553191,75,70,0.92,0.9857142857142858,14,13,0.9285714285714286,1.0,5,5,1.0,1.0
percent,barcode63,5pct,5.0,2586,50480,1158,0.9835160393206451,0.9920694943699677,0.9959990003145178,0.0642523303862301,0.0643401512030922,-8.78208168620942e-05,0.01625517594651504,0.015812659962989514,0.0004425159835255259,0.0011306686120627109,145,160,0.9655172413793104,0.875,75,88,0.9733333333333334,0.8295454545454546,14,13,0.8571428571428571,0.9230769230769231,5,5,1.0,1.0
percent,barcode66,0p5pct,0.5,179,35191,1128,0.951090641397396,0.9757060615341532,0.9847954476932672,0.09125064406846575,0.10409039095513022,-0.012839746886664463,0.028717644989171277,0.030527163381727625,-0.001809518392556348,0.004881689728231059,257,324,0.8443579766536965,0.6697530864197531,167,152,0.8023952095808383,0.881578947368421,68,60,0.8382352941176471,0.95,20,18,0.9,1.0
percent,barcode66,10pct,10.0,3501,35191,1153,0.9964134710705245,0.9983441712846911,0.9990426912351626,0.10085660428321983,0.1027874867621162,-0.0019308824788963758,0.029689406850912363,0.03008060178394807,-0.0003911949330357087,0.0010858496246116194,259,263,0.9575289575289575,0.9429657794676806,167,171,0.9760479041916168,0.9532163742690059,68,66,0.9558823529411765,0.9848484848484849,20,20,1.0,1.0
percent,barcode66,1pct,1.0,379,35191,1147,0.965374797314228,0.9721845310442716,0.9828640053634403,0.09486742168819655,0.10330537950882629,-0.00843795782062974,0.029152607579961517,0.03023409684231131,-0.0010814892623497926,0.0036118981490571877,259,272,0.8803088803088803,0.8382352941176471,167,171,0.9281437125748503,0.9064327485380117,68,63,0.8823529411764706,0.9523809523809523,20,20,0.95,0.95
percent,barcode66,20pct,20.0,7001,35191,1153,0.998536492289375,0.999326273270874,0.9994968845690669,0.10146646298390657,0.1027874867621162,-0.0013210237782096262,0.02981738744653764,0.03008060178394807,-0.00026321433741043065,0.0007621037873943152,259,262,0.9768339768339769,0.9656488549618321,167,171,0.9940119760479041,0.9707602339181286,68,67,0.9705882352941176,0.9850746268656716,20,20,1.0,1.0
percent,barcode66,2pct,2.0,679,35191,1153,0.9784540856856269,0.9842104168171361,0.9894197125010019,0.102163518535859,0.1027874867621162,-0.0006239682262571961,0.031150589154172164,0.03008060178394807,0.0010699873702240924,0.0027779077323386433,259,282,0.9343629343629344,0.8581560283687943,167,187,0.9760479041916168,0.8716577540106952,68,73,0.9411764705882353,0.8767123287671232,20,20,1.0,1.0
percent,barcode66,40pct,40.0,14095,35191,1153,0.9991176379029626,0.9995871033797546,0.9997248121306969,0.10173156779355876,0.1027874867621162,-0.0010559189685574455,0.029788033270610532,0.03008060178394807,-0.00029256851333753914,0.0005549876420403951,259,259,0.9691119691119691,0.9691119691119691,167,168,0.9880239520958084,0.9821428571428571,68,66,0.9705882352941176,1.0,20,20,1.0,1.0
percent,barcode66,5pct,5.0,1745,35191,1153,0.9922720111199572,0.9959876986006501,0.997217593258074,0.10392501799897894,0.1027874867621162,0.001137531236862735,0.031014483670890446,0.03008060178394807,0.0009338818869423747,0.0017661841523078587,259,283,0.9613899613899614,0.8798586572438163,167,183,0.9760479041916168,0.8907103825136612,68,72,0.9852941176470589,0.9305555555555556,20,20,1.0,1.0
percent,barcode67,0p5pct,0.5,137,25634,1128,0.9682846395731003,0.9850725288769445,0.9900821247513384,0.1099999908493791,0.11601592450124344,-0.006015933651864341,0.03964653708735306,0.03807863280803263,0.0015679042793204298,0.006231622757134913,228,341,0.8947368421052632,0.5982404692082112,155,202,0.9483870967741935,0.7277227722772277,85,100,0.9411764705882353,0.8,42,41,0.9761904761904762,1.0
percent,barcode67,10pct,10.0,2645,25634,1129,0.9981824821416801,0.9993355957069653,0.999596668168663,0.11273271418866228,0.11591316460354527,-0.0031804504148829904,0.03731642638823333,0.038044905055324006,-0.000728478667090679,0.0012337529476536696,228,226,0.9473684210526315,0.9557522123893806,155,149,0.9483870967741935,0.9865771812080537,85,83,0.9764705882352941,1.0,42,40,0.9523809523809523,1.0
percent,barcode67,1pct,1.0,268,25634,1128,0.9814004528392515,0.9926473547566375,0.9953849944172602,0.10610973706747451,0.11601592450124344,-0.009906187433768934,0.037040509325344056,0.03807863280803263,-0.0010381234826885716,0.004170706772092762,228,288,0.8991228070175439,0.7118055555555556,155,158,0.8838709677419355,0.8670886075949367,85,83,0.9294117647058824,0.9518072289156626,42,45,1.0,0.9333333333333333
percent,barcode67,20pct,20.0,5210,25634,1129,0.9991716974013369,0.9996662663555881,0.9996780320248113,0.11441146456414561,0.11591316460354527,-0.0015017000393996588,0.03766723032016253,0.038044905055324006,-0.0003776747351614748,0.0009244454131517406,228,221,0.956140350877193,0.9864253393665159,155,153,0.967741935483871,0.9803921568627451,85,84,0.9882352941176471,1.0,42,41,0.9761904761904762,1.0
percent,barcode67,2pct,2.0,505,25634,1128,0.9902877036900047,0.9964206809750569,0.9971665960578651,0.10947429461794893,0.11601592450124344,-0.006541629883294514,0.037388509473098804,0.03807863280803263,-0.0006901233349338246,0.0030273009392606156,228,260,0.9166666666666666,0.8038461538461539,155,160,0.9483870967741935,0.91875,85,89,0.9764705882352941,0.9325842696629213,42,44,0.9761904761904762,0.9318181818181818
