mode,sample,label,level_numeric,n_reads,ref_len,n_sites_used,mean_depth,mean_shannon,mean_norm_shannon,mean_pi,n_variable_sites_1pct,n_variable_sites_2pct,n_variable_sites_5pct,n_variable_sites_20pct
percent,barcode53,2pct,2.0,199,1228,1228,151.057003257329,0.12356409182835498,0.017833849407476652,0.04207542626690154,428,260,149,21
percent,barcode53,40pct,40.0,3856,1228,1228,2929.904723127036,0.15082370190505912,0.013825429090385604,0.0484846693401196,430,272,162,23
percent,barcode53,5pct,5.0,519,1228,1228,395.70439739413683,0.1392879522806563,0.01709198169396997,0.04604427226606201,425,280,155,21
percent,barcode54,0p5pct,0.5,109,1160,1128,89.32624113475177,0.09384379739967384,0.014840208893120207,0.030532721811096283,474,238,112,5
percent,barcode54,10pct,10.0,2323,1160,1160,1866.4568965517242,0.09625251966680466,0.008898322868998606,0.026533962110446084,285,166,67,6
percent,barcode54,1pct,1.0,223,1160,1130,182.63362831858407,0.0884815142085117,0.011885068927025087,0.02636578139869806,362,193,68,6
percent,barcode54,20pct,20.0,4603,1160,1160,3715.830172413793,0.09435105569578933,0.008008623635581188,0.02572755117492275,270,168,64,6
percent,barcode54,2pct,2.0,436,1160,1137,357.5013192612137,0.09749037521937191,0.011665951440170689,0.02809392676045469,321,183,69,7
percent,barcode54,40pct,40.0,9174,1160,1160,7429.061206896552,0.09448160749481924,0.007409604052565673,0.02564701950825635,271,163,61,6
percent,barcode54,5pct,5.0,1159,1160,1152,935.6727430555555,0.09502891765579626,0.009726673028495607,0.02632853273233923,287,167,67,6
percent,barcode55,0p5pct,0.5,251,1201,1145,221.69781659388647,0.05510265167272706,0.007076818449017163,0.01652466581206504,133,59,24,14
percent,barcode55,10pct,10.0,4942,1201,1188,4124.180134680135,0.06900173249625069,0.006633105914145077,0.019325253118117686,136,68,29,17
percent,barcode55,1pct,1.0,502,1201,1159,434.6876617773943,0.06205385369358239,0.008333272559746415,0.01887699242627959,161,58,26,17
percent,barcode55,20pct,20.0,9825,1201,1188,8202.911616161617,0.06765278150578856,0.005720497640284502,0.01856357062005829,129,56,28,17
percent,barcode55,2pct,2.0,989,1201,1163,851.34135855546,0.06455356854632213,0.007461524289085195,0.01889694402746403,141,56,28,19
percent,barcode55,40pct,40.0,19424,1201,1188,16215.627946127946,0.06768791550076063,0.005128069484068617,0.018292008490934354,132,59,24,17
percent,barcode55,5pct,5.0,2494,1201,1188,2083.7441077441076,0.06876817746650271,0.007487837225417696,0.019798638812742245,147,70,28,20
percent,barcode57,0p5pct,0.5,87,1271,1128,75.96719858156028,0.12757015682158745,0.02052599699998824,0.044266974838730475,536,306,140,15
percent,barcode57,10pct,10.0,1709,1271,1271,1295.6797797010229,0.1514817737951361,0.017647914150587144,0.050322629807214796,442,327,165,31
percent,barcode57,1pct,1.0,179,1271,1208,145.03890728476821,0.11223184994747591,0.016590017493191573,0.03763868280451779,405,245,119,18
percent,barcode57,20pct,20.0,3462,1271,1271,2633.7678992918964,0.1486431952676076,0.015330092447116143,0.04822425618153181,439,317,164,29
percent,barcode57,2pct,2.0,358,1271,1211,287.26094137076797,0.13428512383772787,0.018430661536609695,0.044995038141638494,402,272,150,20
percent,barcode57,40pct,40.0,6853,1271,1271,5200.21872541306,0.14909128480084963,0.013777139288362711,0.04788162832952769,435,303,165,28
percent,barcode57,5pct,5.0,847,1271,1271,643.6624704956727,0.14408844525336906,0.0190242522996399,0.04838833299740038,438,300,162,27
percent,barcode58,0p5pct,0.5,136,1211,1128,116.12854609929079,0.07132937451218846,0.010484007928237912,0.021517865636248332,227,141,34,8
percent,barcode58,10pct,10.0,2645,1211,1210,2143.0768595041322,0.10179846676990621,0.01064603644955716,0.029286461798745073,320,178,69,9
percent,barcode58,1pct,1.0,264,1211,1210,214.42727272727274,0.07453668653192963,0.011489218646259394,0.023168455153596345,254,135,43,16
percent,barcode58,20pct,20.0,5167,1211,1210,4181.8570247933885,0.10142303401918994,0.009533056768600614,0.02860135933182358,311,173,65,7
percent,barcode58,2pct,2.0,519,1211,1210,419.78677685950413,0.0934242071791754,0.013764788782248613,0.02936269240648743,307,183,72,15
percent,barcode58,40pct,40.0,10237,1211,1210,8289.570247933885,0.09844983013574886,0.00830352252920442,0.027225281284056733,304,166,60,7
percent,barcode58,5pct,5.0,1364,1211,1210,1105.69173553719,0.0960367006710819,0.011411869942211205,0.028184546489750766,293,178,67,10
